Name,Age,Tm,WS,WS/48,Season,Surname,First Name
Al-Farouq Aminu,24.0,DAL,3.3,0.115,2014-15,Aminu,Al-Farouq
Al-Farouq Aminu,25.0,POR,4.0,0.08199999999999999,2015-16,Aminu,Al-Farouq
Al-Farouq Aminu,26.0,POR,1.9,0.051,2016-17,Aminu,Al-Farouq
Lou Amundson,24.0,TOT,0.1,0.039,2006-07,Amundson,Lou
Lou Amundson,24.0,UTA,0.0,-0.004,2006-07,Amundson,Lou
Lou Amundson,24.0,PHI,0.1,0.04,2006-07,Amundson,Lou
Lou Amundson,25.0,PHI,0.1,0.043,2007-08,Amundson,Lou
Lou Amundson,26.0,PHO,1.8,0.08199999999999999,2008-09,Amundson,Lou
Lou Amundson,27.0,PHO,2.9,0.11800000000000001,2009-10,Amundson,Lou
Lou Amundson,28.0,GSW,0.6,0.044000000000000004,2010-11,Amundson,Lou
Lou Amundson,29.0,IND,1.0,0.062,2011-12,Amundson,Lou
Lou Amundson,30.0,TOT,0.1,0.019,2012-13,Amundson,Lou
Lou Amundson,30.0,MIN,-0.1,-0.038,2012-13,Amundson,Lou
Lou Amundson,30.0,CHI,0.0,-0.27399999999999997,2012-13,Amundson,Lou
Lou Amundson,30.0,NOH,0.3,0.065,2012-13,Amundson,Lou
Lou Amundson,31.0,TOT,0.1,0.024,2013-14,Amundson,Lou
Lou Amundson,31.0,NOP,0.1,0.024,2013-14,Amundson,Lou
Lou Amundson,31.0,CHI,0.0,0.028999999999999998,2013-14,Amundson,Lou
Lou Amundson,32.0,TOT,0.3,0.017,2014-15,Amundson,Lou
Lou Amundson,32.0,CLE,0.0,-0.011000000000000001,2014-15,Amundson,Lou
Lou Amundson,32.0,NYK,0.4,0.02,2014-15,Amundson,Lou
Lou Amundson,33.0,NYK,-0.1,-0.013999999999999999,2015-16,Amundson,Lou
Chris Andersen,23.0,DEN,0.3,0.057999999999999996,2001-02,Andersen,Chris
Chris Andersen,24.0,DEN,1.1,0.059000000000000004,2002-03,Andersen,Chris
Chris Andersen,25.0,DEN,2.4,0.111,2003-04,Andersen,Chris
Chris Andersen,26.0,NOH,4.5,0.152,2004-05,Andersen,Chris
Chris Andersen,27.0,NOK,1.3,0.11199999999999999,2005-06,Andersen,Chris
Chris Andersen,29.0,NOH,0.0,0.012,2007-08,Andersen,Chris
Chris Andersen,30.0,DEN,5.4,0.17600000000000002,2008-09,Andersen,Chris
Chris Andersen,31.0,DEN,5.9,0.166,2009-10,Andersen,Chris
Chris Andersen,32.0,DEN,3.2,0.207,2010-11,Andersen,Chris
Chris Andersen,33.0,DEN,1.9,0.183,2011-12,Andersen,Chris
Chris Andersen,34.0,MIA,2.7,0.207,2012-13,Andersen,Chris
Chris Andersen,35.0,MIA,6.0,0.205,2013-14,Andersen,Chris
Chris Andersen,36.0,MIA,3.6,0.151,2014-15,Andersen,Chris
Chris Andersen,37.0,TOT,1.3,0.149,2015-16,Andersen,Chris
Chris Andersen,37.0,MIA,0.1,0.165,2015-16,Andersen,Chris
Chris Andersen,37.0,MEM,1.1,0.14800000000000002,2015-16,Andersen,Chris
Chris Andersen,38.0,CLE,0.2,0.102,2016-17,Andersen,Chris
David Andersen,29.0,HOU,1.3,0.07,2009-10,Andersen,David
David Andersen,30.0,TOT,0.3,0.032,2010-11,Andersen,David
David Andersen,30.0,TOR,0.2,0.063,2010-11,Andersen,David
David Andersen,30.0,NOH,0.1,0.012,2010-11,Andersen,David
Alan Anderson,23.0,CHA,0.4,0.037000000000000005,2005-06,Anderson,Alan
Alan Anderson,24.0,CHA,0.1,0.024,2006-07,Anderson,Alan
Alan Anderson,29.0,TOR,0.3,0.032,2011-12,Anderson,Alan
Alan Anderson,30.0,TOR,1.6,0.052000000000000005,2012-13,Anderson,Alan
Alan Anderson,31.0,BRK,1.7,0.047,2013-14,Anderson,Alan
Alan Anderson,32.0,BRK,2.7,0.075,2014-15,Anderson,Alan
Alan Anderson,33.0,WAS,0.3,0.078,2015-16,Anderson,Alan
Alan Anderson,34.0,LAC,0.1,0.02,2016-17,Anderson,Alan
Antonio Anderson,24.0,OKC,0.0,-0.10400000000000001,2009-10,Anderson,Antonio
Derek Anderson,23.0,CLE,5.3,0.139,1997-98,Anderson,Derek
Derek Anderson,24.0,CLE,2.1,0.105,1998-99,Anderson,Derek
Derek Anderson,25.0,LAC,3.3,0.073,1999-00,Anderson,Derek
Derek Anderson,26.0,SAS,9.9,0.166,2000-01,Anderson,Derek
Derek Anderson,27.0,POR,5.3,0.13699999999999998,2001-02,Anderson,Derek
Derek Anderson,28.0,POR,8.1,0.153,2002-03,Anderson,Derek
Derek Anderson,29.0,POR,3.6,0.09699999999999999,2003-04,Anderson,Derek
Derek Anderson,30.0,POR,1.3,0.052000000000000005,2004-05,Anderson,Derek
Derek Anderson,31.0,TOT,1.6,0.07400000000000001,2005-06,Anderson,Derek
Derek Anderson,31.0,HOU,1.0,0.084,2005-06,Anderson,Derek
Derek Anderson,31.0,MIA,0.6,0.061,2005-06,Anderson,Derek
Derek Anderson,32.0,CHA,2.9,0.11699999999999999,2006-07,Anderson,Derek
Derek Anderson,33.0,CHA,0.3,0.032,2007-08,Anderson,Derek
Dwight Anderson,22.0,DEN,0.0,0.001,1982-83,Anderson,Dwight
Eric Anderson,22.0,NYK,0.1,0.091,1992-93,Anderson,Eric
Eric Anderson,23.0,NYK,0.1,0.126,1993-94,Anderson,Eric
Greg Anderson,23.0,SAS,2.3,0.055999999999999994,1987-88,Anderson,Greg
Greg Anderson,24.0,SAS,3.4,0.069,1988-89,Anderson,Greg
Greg Anderson,25.0,MIL,2.0,0.073,1989-90,Anderson,Greg
Greg Anderson,26.0,TOT,-0.3,-0.017,1990-91,Anderson,Greg
Greg Anderson,26.0,MIL,-0.1,-0.027000000000000003,1990-91,Anderson,Greg
Greg Anderson,26.0,NJN,0.1,0.3,1990-91,Anderson,Greg
Greg Anderson,26.0,DEN,-0.3,-0.022000000000000002,1990-91,Anderson,Greg
Greg Anderson,27.0,DEN,3.0,0.052000000000000005,1991-92,Anderson,Greg
Greg Anderson,29.0,DET,3.4,0.10099999999999999,1993-94,Anderson,Greg
Greg Anderson,30.0,ATL,1.5,0.11800000000000001,1994-95,Anderson,Greg
Greg Anderson,31.0,SAS,0.4,0.055999999999999994,1995-96,Anderson,Greg
Greg Anderson,32.0,SAS,2.2,0.064,1996-97,Anderson,Greg
Greg Anderson,33.0,ATL,0.7,0.09,1997-98,Anderson,Greg
JJ Anderson,22.0,TOT,2.3,0.094,1982-83,Anderson,J.J.
JJ Anderson,22.0,PHI,-0.1,-0.08199999999999999,1982-83,Anderson,J.J.
JJ Anderson,22.0,UTA,2.4,0.10099999999999999,1982-83,Anderson,J.J.
JJ Anderson,23.0,UTA,0.1,0.013000000000000001,1983-84,Anderson,J.J.
JJ Anderson,24.0,UTA,0.2,0.025,1984-85,Anderson,J.J.
James Anderson,21.0,SAS,0.3,0.051,2010-11,Anderson,James
James Anderson,22.0,SAS,0.5,0.04,2011-12,Anderson,James
James Anderson,23.0,TOT,0.9,0.106,2012-13,Anderson,James
James Anderson,23.0,SAS,0.2,0.109,2012-13,Anderson,James
James Anderson,23.0,HOU,0.7,0.105,2012-13,Anderson,James
James Anderson,24.0,PHI,1.9,0.039,2013-14,Anderson,James
James Anderson,26.0,SAC,-0.3,-0.017,2015-16,Anderson,James
Justin Anderson,22.0,DAL,1.1,0.083,2015-16,Anderson,Justin
Justin Anderson,23.0,TOT,1.9,0.07400000000000001,2016-17,Anderson,Justin
Justin Anderson,23.0,DAL,1.0,0.067,2016-17,Anderson,Justin
Justin Anderson,23.0,PHI,0.9,0.084,2016-17,Anderson,Justin
Kenny Anderson,21.0,NJN,0.5,0.022000000000000002,1991-92,Anderson,Kenny
Kenny Anderson,22.0,NJN,4.4,0.106,1992-93,Anderson,Kenny
Kenny Anderson,23.0,NJN,7.5,0.114,1993-94,Anderson,Kenny
Kenny Anderson,24.0,NJN,6.8,0.122,1994-95,Anderson,Kenny
Kenny Anderson,25.0,TOT,7.7,0.158,1995-96,Anderson,Kenny
Kenny Anderson,25.0,NJN,3.7,0.172,1995-96,Anderson,Kenny
Kenny Anderson,25.0,CHH,4.0,0.14800000000000002,1995-96,Anderson,Kenny
Kenny Anderson,26.0,POR,12.4,0.193,1996-97,Anderson,Kenny
Kenny Anderson,27.0,TOT,3.7,0.096,1997-98,Anderson,Kenny
Kenny Anderson,27.0,POR,2.3,0.076,1997-98,Anderson,Kenny
Kenny Anderson,27.0,BOS,1.4,0.171,1997-98,Anderson,Kenny
Kenny Anderson,28.0,BOS,2.4,0.11599999999999999,1998-99,Anderson,Kenny
Kenny Anderson,29.0,BOS,7.3,0.136,1999-00,Anderson,Kenny
Kenny Anderson,30.0,BOS,1.1,0.063,2000-01,Anderson,Kenny
Kenny Anderson,31.0,BOS,5.2,0.10300000000000001,2001-02,Anderson,Kenny
Kenny Anderson,32.0,TOT,1.6,0.069,2002-03,Anderson,Kenny
Kenny Anderson,32.0,SEA,1.5,0.107,2002-03,Anderson,Kenny
Kenny Anderson,32.0,NOH,0.1,0.009000000000000001,2002-03,Anderson,Kenny
Kenny Anderson,33.0,IND,1.5,0.079,2003-04,Anderson,Kenny
Kenny Anderson,34.0,TOT,0.2,0.011000000000000001,2004-05,Anderson,Kenny
Kenny Anderson,34.0,ATL,0.2,0.016,2004-05,Anderson,Kenny
Kenny Anderson,34.0,LAC,-0.1,-0.125,2004-05,Anderson,Kenny
Kyle Anderson,21.0,SAS,0.3,0.044000000000000004,2014-15,Anderson,Kyle
Kyle Anderson,22.0,SAS,3.5,0.133,2015-16,Anderson,Kyle
Kyle Anderson,23.0,SAS,2.7,0.127,2016-17,Anderson,Kyle
Michael Anderson,22.0,SAS,0.2,0.01,1988-89,Anderson,Michael
Nick Anderson,22.0,ORL,1.8,0.049,1989-90,Anderson,Nick
Nick Anderson,23.0,ORL,3.1,0.075,1990-91,Anderson,Nick
Nick Anderson,24.0,ORL,3.6,0.078,1991-92,Anderson,Nick
Nick Anderson,25.0,ORL,7.7,0.126,1992-93,Anderson,Nick
Nick Anderson,26.0,ORL,7.6,0.129,1993-94,Anderson,Nick
Nick Anderson,27.0,ORL,8.3,0.154,1994-95,Anderson,Nick
Nick Anderson,28.0,ORL,7.4,0.131,1995-96,Anderson,Nick
Nick Anderson,29.0,ORL,4.2,0.09300000000000001,1996-97,Anderson,Nick
Nick Anderson,30.0,ORL,5.3,0.149,1997-98,Anderson,Nick
Nick Anderson,31.0,ORL,3.9,0.11800000000000001,1998-99,Anderson,Nick
Nick Anderson,32.0,SAC,2.8,0.064,1999-00,Anderson,Nick
Nick Anderson,33.0,SAC,0.0,-0.011000000000000001,2000-01,Anderson,Nick
Nick Anderson,34.0,MEM,-0.4,-0.08,2001-02,Anderson,Nick
Richard Anderson,22.0,SDC,0.5,0.017,1982-83,Anderson,Richard
Richard Anderson,23.0,DEN,1.3,0.044000000000000004,1983-84,Anderson,Richard
Richard Anderson,26.0,HOU,0.5,0.08199999999999999,1986-87,Anderson,Richard
Richard Anderson,27.0,TOT,2.3,0.08199999999999999,1987-88,Anderson,Richard
Richard Anderson,27.0,HOU,0.3,0.253,1987-88,Anderson,Richard
Richard Anderson,27.0,POR,2.0,0.075,1987-88,Anderson,Richard
Richard Anderson,28.0,POR,2.1,0.09300000000000001,1988-89,Anderson,Richard
Richard Anderson,29.0,CHH,1.0,0.077,1989-90,Anderson,Richard
Ron Anderson,26.0,CLE,0.3,0.032,1984-85,Anderson,Ron
Ron Anderson,27.0,TOT,3.1,0.09,1985-86,Anderson,Ron
Ron Anderson,27.0,CLE,0.3,0.064,1985-86,Anderson,Ron
Ron Anderson,27.0,IND,2.9,0.094,1985-86,Anderson,Ron
Ron Anderson,28.0,IND,1.5,0.1,1986-87,Anderson,Ron
Ron Anderson,29.0,IND,2.5,0.10800000000000001,1987-88,Anderson,Ron
Ron Anderson,30.0,PHI,4.4,0.081,1988-89,Anderson,Ron
Ron Anderson,31.0,PHI,3.8,0.086,1989-90,Anderson,Ron
Ron Anderson,32.0,PHI,4.1,0.085,1990-91,Anderson,Ron
Ron Anderson,33.0,PHI,3.5,0.07,1991-92,Anderson,Ron
Ron Anderson,34.0,PHI,0.5,0.019,1992-93,Anderson,Ron
Ron Anderson,35.0,TOT,0.5,0.061,1993-94,Anderson,Ron
Ron Anderson,35.0,NJN,0.3,0.09,1993-94,Anderson,Ron
Ron Anderson,35.0,WSB,0.1,0.033,1993-94,Anderson,Ron
Ryan Anderson,20.0,NJN,2.5,0.09,2008-09,Anderson,Ryan
Ryan Anderson,21.0,ORL,3.1,0.161,2009-10,Anderson,Ryan
Ryan Anderson,22.0,ORL,6.4,0.21600000000000003,2010-11,Anderson,Ryan
Ryan Anderson,23.0,ORL,8.9,0.21899999999999997,2011-12,Anderson,Ryan
Ryan Anderson,24.0,NOH,6.5,0.125,2012-13,Anderson,Ryan
Ryan Anderson,25.0,NOP,2.3,0.138,2013-14,Anderson,Ryan
Ryan Anderson,26.0,NOP,3.5,0.1,2014-15,Anderson,Ryan
Ryan Anderson,27.0,NOP,3.9,0.092,2015-16,Anderson,Ryan
Ryan Anderson,28.0,HOU,5.2,0.11800000000000001,2016-17,Anderson,Ryan
Shandon Anderson,23.0,UTA,1.2,0.055999999999999994,1996-97,Anderson,Shandon
Shandon Anderson,24.0,UTA,4.2,0.127,1997-98,Anderson,Shandon
Shandon Anderson,25.0,UTA,2.0,0.08800000000000001,1998-99,Anderson,Shandon
Shandon Anderson,26.0,HOU,4.9,0.087,1999-00,Anderson,Shandon
Shandon Anderson,27.0,HOU,3.9,0.078,2000-01,Anderson,Shandon
Shandon Anderson,28.0,NYK,0.4,0.013000000000000001,2001-02,Anderson,Shandon
Shandon Anderson,29.0,NYK,2.7,0.07400000000000001,2002-03,Anderson,Shandon
Shandon Anderson,30.0,NYK,1.7,0.042,2003-04,Anderson,Shandon
Shandon Anderson,31.0,TOT,2.1,0.085,2004-05,Anderson,Shandon
Shandon Anderson,31.0,NYK,-0.1,-0.172,2004-05,Anderson,Shandon
Shandon Anderson,31.0,MIA,2.2,0.09,2004-05,Anderson,Shandon
Shandon Anderson,32.0,MIA,0.5,0.039,2005-06,Anderson,Shandon
Willie Anderson,22.0,SAS,4.9,0.085,1988-89,Anderson,Willie
Willie Anderson,23.0,SAS,6.5,0.111,1989-90,Anderson,Willie
Willie Anderson,24.0,SAS,4.8,0.08900000000000001,1990-91,Anderson,Willie
Willie Anderson,25.0,SAS,3.3,0.083,1991-92,Anderson,Willie
Willie Anderson,26.0,SAS,-0.1,-0.006999999999999999,1992-93,Anderson,Willie
Willie Anderson,27.0,SAS,5.6,0.107,1993-94,Anderson,Willie
Willie Anderson,28.0,SAS,0.7,0.061,1994-95,Anderson,Willie
Willie Anderson,29.0,TOT,1.4,0.033,1995-96,Anderson,Willie
Willie Anderson,29.0,TOR,0.9,0.027000000000000003,1995-96,Anderson,Willie
Willie Anderson,29.0,NYK,0.5,0.052000000000000005,1995-96,Anderson,Willie
Willie Anderson,30.0,MIA,0.9,0.142,1996-97,Anderson,Willie
Martynas Andriuskevicius,19.0,CLE,0.0,0.155,2005-06,Andriuskevicius,Martynas
Michael Ansley,22.0,ORL,3.3,0.129,1989-90,Ansley,Michael
Michael Ansley,23.0,ORL,3.1,0.168,1990-91,Ansley,Michael
Michael Ansley,24.0,TOT,0.0,0.013000000000000001,1991-92,Ansley,Michael
Michael Ansley,24.0,PHI,0.0,0.027999999999999997,1991-92,Ansley,Michael
Michael Ansley,24.0,CHH,0.0,-0.026000000000000002,1991-92,Ansley,Michael
Chris Anstey,23.0,DAL,0.6,0.044000000000000004,1997-98,Anstey,Chris
Chris Anstey,24.0,DAL,0.3,0.027000000000000003,1998-99,Anstey,Chris
Chris Anstey,25.0,CHI,1.9,0.09,1999-00,Anstey,Chris
Giannis Antetokounmpo,19.0,MIL,1.2,0.031,2013-14,Antetokounmpo,Giannis
Giannis Antetokounmpo,20.0,MIL,6.2,0.11699999999999999,2014-15,Antetokounmpo,Giannis
Giannis Antetokounmpo,21.0,MIL,7.1,0.121,2015-16,Antetokounmpo,Giannis
Giannis Antetokounmpo,22.0,MIL,12.4,0.21,2016-17,Antetokounmpo,Giannis
Thanasis Antetokounmpo,23.0,NYK,0.0,0.29100000000000004,2015-16,Antetokounmpo,Thanasis
Carmelo Anthony,19.0,DEN,6.1,0.098,2003-04,Anthony,Carmelo
Carmelo Anthony,20.0,DEN,4.9,0.09,2004-05,Anthony,Carmelo
Carmelo Anthony,21.0,DEN,9.4,0.153,2005-06,Anthony,Carmelo
Carmelo Anthony,22.0,DEN,7.3,0.14,2006-07,Anthony,Carmelo
Carmelo Anthony,23.0,DEN,8.2,0.14,2007-08,Anthony,Carmelo
Carmelo Anthony,24.0,DEN,5.0,0.105,2008-09,Anthony,Carmelo
Carmelo Anthony,25.0,DEN,7.9,0.145,2009-10,Anthony,Carmelo
Carmelo Anthony,26.0,TOT,7.9,0.138,2010-11,Anthony,Carmelo
Carmelo Anthony,26.0,DEN,4.7,0.127,2010-11,Anthony,Carmelo
Carmelo Anthony,26.0,NYK,3.2,0.157,2010-11,Anthony,Carmelo
Carmelo Anthony,27.0,NYK,6.2,0.16,2011-12,Anthony,Carmelo
Carmelo Anthony,28.0,NYK,9.5,0.184,2012-13,Anthony,Carmelo
Carmelo Anthony,29.0,NYK,10.7,0.172,2013-14,Anthony,Carmelo
Carmelo Anthony,30.0,NYK,2.9,0.09699999999999999,2014-15,Anthony,Carmelo
Carmelo Anthony,31.0,NYK,6.4,0.121,2015-16,Anthony,Carmelo
Carmelo Anthony,32.0,NYK,4.7,0.08900000000000001,2016-17,Anthony,Carmelo
Greg Anthony,24.0,NYK,2.2,0.07,1991-92,Anthony,Greg
Greg Anthony,25.0,NYK,4.6,0.131,1992-93,Anthony,Greg
Greg Anthony,26.0,NYK,5.5,0.132,1993-94,Anthony,Greg
Greg Anthony,27.0,NYK,2.9,0.147,1994-95,Anthony,Greg
Greg Anthony,28.0,VAN,4.8,0.111,1995-96,Anthony,Greg
Greg Anthony,29.0,VAN,3.5,0.09,1996-97,Anthony,Greg
Greg Anthony,30.0,SEA,2.7,0.127,1997-98,Anthony,Greg
Greg Anthony,31.0,POR,2.8,0.165,1998-99,Anthony,Greg
Greg Anthony,32.0,POR,4.1,0.128,1999-00,Anthony,Greg
Greg Anthony,33.0,POR,1.6,0.09,2000-01,Anthony,Greg
Greg Anthony,34.0,TOT,1.1,0.036000000000000004,2001-02,Anthony,Greg
Greg Anthony,34.0,CHI,1.2,0.059000000000000004,2001-02,Anthony,Greg
Greg Anthony,34.0,MIL,0.0,-0.004,2001-02,Anthony,Greg
Joel Anthony,25.0,MIA,0.6,0.054000000000000006,2007-08,Anthony,Joel
Joel Anthony,26.0,MIA,1.7,0.079,2008-09,Anthony,Joel
Joel Anthony,27.0,MIA,3.1,0.111,2009-10,Anthony,Joel
Joel Anthony,28.0,MIA,3.3,0.107,2010-11,Anthony,Joel
Joel Anthony,29.0,MIA,3.4,0.122,2011-12,Anthony,Joel
Joel Anthony,30.0,MIA,1.2,0.1,2012-13,Anthony,Joel
Joel Anthony,31.0,TOT,0.2,0.044000000000000004,2013-14,Anthony,Joel
Joel Anthony,31.0,MIA,0.0,0.049,2013-14,Anthony,Joel
Joel Anthony,31.0,BOS,0.1,0.043,2013-14,Anthony,Joel
Joel Anthony,32.0,DET,1.2,0.142,2014-15,Anthony,Joel
Joel Anthony,33.0,DET,0.4,0.177,2015-16,Anthony,Joel
Joel Anthony,34.0,SAS,0.4,0.141,2016-17,Anthony,Joel
Pero Antic,31.0,ATL,1.4,0.075,2013-14,Antic,Pero
Pero Antic,32.0,ATL,1.5,0.07,2014-15,Antic,Pero
Keith Appling,23.0,ORL,-0.1,-0.19899999999999998,2015-16,Appling,Keith
Rafael Araujo,24.0,TOR,0.3,0.016,2004-05,Araujo,Rafael
Rafael Araujo,25.0,TOR,-0.8,-0.066,2005-06,Araujo,Rafael
Rafael Araujo,26.0,UTA,0.1,0.027000000000000003,2006-07,Araujo,Rafael
Robert Archibald,22.0,MEM,-0.2,-0.158,2002-03,Archibald,Robert
Robert Archibald,23.0,TOT,0.2,0.039,2003-04,Archibald,Robert
Robert Archibald,23.0,PHO,0.0,-0.285,2003-04,Archibald,Robert
Robert Archibald,23.0,ORL,0.0,-0.08,2003-04,Archibald,Robert
Robert Archibald,23.0,TOR,0.2,0.049,2003-04,Archibald,Robert
Tiny Archibald,32.0,BOS,6.9,0.11800000000000001,1980-81,Archibald,Tiny
Tiny Archibald,33.0,BOS,5.2,0.115,1981-82,Archibald,Tiny
Tiny Archibald,34.0,BOS,2.9,0.077,1982-83,Archibald,Tiny
Tiny Archibald,35.0,MIL,1.4,0.065,1983-84,Archibald,Tiny
Gilbert Arenas,20.0,GSW,2.7,0.114,2001-02,Arenas,Gilbert
Gilbert Arenas,21.0,GSW,6.5,0.109,2002-03,Arenas,Gilbert
Gilbert Arenas,22.0,WAS,2.6,0.061,2003-04,Arenas,Gilbert
Gilbert Arenas,23.0,WAS,11.5,0.16899999999999998,2004-05,Arenas,Gilbert
Gilbert Arenas,24.0,WAS,13.6,0.193,2005-06,Arenas,Gilbert
Gilbert Arenas,25.0,WAS,10.8,0.177,2006-07,Arenas,Gilbert
Gilbert Arenas,26.0,WAS,0.6,0.07,2007-08,Arenas,Gilbert
Gilbert Arenas,27.0,WAS,0.2,0.115,2008-09,Arenas,Gilbert
Gilbert Arenas,28.0,WAS,1.8,0.07200000000000001,2009-10,Arenas,Gilbert
Gilbert Arenas,29.0,TOT,0.5,0.013999999999999999,2010-11,Arenas,Gilbert
Gilbert Arenas,29.0,WAS,0.4,0.025,2010-11,Arenas,Gilbert
Gilbert Arenas,29.0,ORL,0.2,0.006999999999999999,2010-11,Arenas,Gilbert
Gilbert Arenas,30.0,MEM,0.4,0.08800000000000001,2011-12,Arenas,Gilbert
Trevor Ariza,19.0,NYK,2.1,0.073,2004-05,Ariza,Trevor
Trevor Ariza,20.0,TOT,0.9,0.043,2005-06,Ariza,Trevor
Trevor Ariza,20.0,NYK,0.3,0.02,2005-06,Ariza,Trevor
Trevor Ariza,20.0,ORL,0.6,0.10099999999999999,2005-06,Ariza,Trevor
Trevor Ariza,21.0,ORL,3.4,0.128,2006-07,Ariza,Trevor
Trevor Ariza,22.0,TOT,1.8,0.157,2007-08,Ariza,Trevor
Trevor Ariza,22.0,ORL,0.2,0.085,2007-08,Ariza,Trevor
Trevor Ariza,22.0,LAL,1.6,0.17600000000000002,2007-08,Ariza,Trevor
Trevor Ariza,23.0,LAL,6.1,0.146,2008-09,Ariza,Trevor
Trevor Ariza,24.0,HOU,3.2,0.057999999999999996,2009-10,Ariza,Trevor
Trevor Ariza,25.0,NOH,3.4,0.062,2010-11,Ariza,Trevor
Trevor Ariza,26.0,NOH,2.2,0.078,2011-12,Ariza,Trevor
Trevor Ariza,27.0,WAS,3.1,0.102,2012-13,Ariza,Trevor
Trevor Ariza,28.0,WAS,8.0,0.141,2013-14,Ariza,Trevor
Trevor Ariza,29.0,HOU,6.6,0.10800000000000001,2014-15,Ariza,Trevor
Trevor Ariza,30.0,HOU,5.4,0.09,2015-16,Ariza,Trevor
Trevor Ariza,31.0,HOU,6.0,0.10400000000000001,2016-17,Ariza,Trevor
Joe Arlauckas,22.0,SAC,-0.1,-0.045,1987-88,Arlauckas,Joe
BJ Armstrong,22.0,CHI,1.7,0.064,1989-90,Armstrong,B.J.
BJ Armstrong,23.0,CHI,4.1,0.114,1990-91,Armstrong,B.J.
BJ Armstrong,24.0,CHI,4.6,0.11699999999999999,1991-92,Armstrong,B.J.
BJ Armstrong,25.0,CHI,7.5,0.14400000000000002,1992-93,Armstrong,B.J.
BJ Armstrong,26.0,CHI,7.5,0.13,1993-94,Armstrong,B.J.
BJ Armstrong,27.0,CHI,8.1,0.152,1994-95,Armstrong,B.J.
BJ Armstrong,28.0,GSW,7.0,0.149,1995-96,Armstrong,B.J.
BJ Armstrong,29.0,GSW,1.3,0.061,1996-97,Armstrong,B.J.
BJ Armstrong,30.0,TOT,2.2,0.124,1997-98,Armstrong,B.J.
BJ Armstrong,30.0,GSW,-0.1,-0.092,1997-98,Armstrong,B.J.
BJ Armstrong,30.0,CHH,2.3,0.141,1997-98,Armstrong,B.J.
BJ Armstrong,31.0,TOT,0.7,0.1,1998-99,Armstrong,B.J.
BJ Armstrong,31.0,CHH,0.4,0.114,1998-99,Armstrong,B.J.
BJ Armstrong,31.0,ORL,0.3,0.087,1998-99,Armstrong,B.J.
BJ Armstrong,32.0,CHI,0.4,0.03,1999-00,Armstrong,B.J.
Brandon Armstrong,21.0,NJN,-0.2,-0.054000000000000006,2001-02,Armstrong,Brandon
Brandon Armstrong,22.0,NJN,-0.1,-0.05,2002-03,Armstrong,Brandon
Brandon Armstrong,23.0,NJN,-0.3,-0.03,2003-04,Armstrong,Brandon
Darrell Armstrong,26.0,ORL,0.1,0.49200000000000005,1994-95,Armstrong,Darrell
Darrell Armstrong,27.0,ORL,0.1,0.158,1995-96,Armstrong,Darrell
Darrell Armstrong,28.0,ORL,1.8,0.085,1996-97,Armstrong,Darrell
Darrell Armstrong,29.0,ORL,2.5,0.096,1997-98,Armstrong,Darrell
Darrell Armstrong,30.0,ORL,6.4,0.205,1998-99,Armstrong,Darrell
Darrell Armstrong,31.0,ORL,8.0,0.149,1999-00,Armstrong,Darrell
Darrell Armstrong,32.0,ORL,8.7,0.151,2000-01,Armstrong,Darrell
Darrell Armstrong,33.0,ORL,7.6,0.134,2001-02,Armstrong,Darrell
Darrell Armstrong,34.0,ORL,4.9,0.1,2002-03,Armstrong,Darrell
Darrell Armstrong,35.0,NOH,5.3,0.114,2003-04,Armstrong,Darrell
Darrell Armstrong,36.0,TOT,0.8,0.039,2004-05,Armstrong,Darrell
Darrell Armstrong,36.0,NOH,0.0,-0.002,2004-05,Armstrong,Darrell
Darrell Armstrong,36.0,DAL,0.8,0.069,2004-05,Armstrong,Darrell
Darrell Armstrong,37.0,DAL,0.0,0.003,2005-06,Armstrong,Darrell
Darrell Armstrong,38.0,IND,3.2,0.121,2006-07,Armstrong,Darrell
Darrell Armstrong,39.0,NJN,0.3,0.024,2007-08,Armstrong,Darrell
Hilton Armstrong,22.0,NOK,1.2,0.091,2006-07,Armstrong,Hilton
Hilton Armstrong,23.0,NOH,0.5,0.032,2007-08,Armstrong,Hilton
Hilton Armstrong,24.0,NOH,1.5,0.068,2008-09,Armstrong,Hilton
Hilton Armstrong,25.0,TOT,-0.1,-0.017,2009-10,Armstrong,Hilton
Hilton Armstrong,25.0,NOH,0.1,0.01,2009-10,Armstrong,Hilton
Hilton Armstrong,25.0,SAC,0.0,-0.012,2009-10,Armstrong,Hilton
Hilton Armstrong,25.0,HOU,-0.2,-0.185,2009-10,Armstrong,Hilton
Hilton Armstrong,26.0,TOT,0.5,0.045,2010-11,Armstrong,Hilton
Hilton Armstrong,26.0,WAS,0.4,0.043,2010-11,Armstrong,Hilton
Hilton Armstrong,26.0,ATL,0.1,0.054000000000000006,2010-11,Armstrong,Hilton
Hilton Armstrong,29.0,GSW,0.3,0.162,2013-14,Armstrong,Hilton
Carlos Arroyo,22.0,TOT,0.4,0.047,2001-02,Arroyo,Carlos
Carlos Arroyo,22.0,TOR,0.0,0.018000000000000002,2001-02,Arroyo,Carlos
Carlos Arroyo,22.0,DEN,0.3,0.057,2001-02,Arroyo,Carlos
Carlos Arroyo,23.0,UTA,0.3,0.057,2002-03,Arroyo,Carlos
Carlos Arroyo,24.0,UTA,4.7,0.11199999999999999,2003-04,Arroyo,Carlos
